CUST_ID,THEPREDICTOR,MARKET
10009092,-99.05199609880091,Yarnaby
10087872,-97.67199041984024,Karma
10112142,399.0016419603711,Yuba
10104560,1137.0046789697794,Yuba
10054665,-99.84999938272166,Yuba
10148865,99.00040740370108,Yuba
10029960,6.0000246911334,Yarnaby
10077543,-99.90699961728744,Karma
10017304,-99.0639961481832,Yarnaby
10126425,1050.0043209483451,Yuba
10133469,210.000864189669,Yuba
10005909,-92.37996864226058,Yarnaby
10137550,741.0030493549749,Karma
10018276,-97.458989543305,Yarnaby
10156704,426.0017530704714,Yuba
10085458,-98.65599446918613,Yuba
10070530,-99.9369997407431,Yuba
10063509,-97.3419890618279,Yuba
10103327,129.0005308593681,Yuba
10046984,447.0018394894383,Yarnaby
10081798,-97.998991765507,Yuba
10057187,-99.36099737039429,Karma
10146551,573.0023580032397,Yuba
10091665,111.0004567859679,Yuba
10043371,1011.004160455978,Yarnaby
10078079,-98.70699467906076,Yuba
10089909,1104.0045431685455,Karma
10025224,48.0001975290672,Yarnaby
10129807,264.00108640986963,Karma
10061025,-97.51598977787076,Karma
10136255,423.0017407249047,Yuba
10144847,486.0019999818053,Karma
10014689,-99.27399701237286,Yarnaby
10000350,-98.02599187661713,Yarnaby
10144876,432.0017777616048,Karma
10107475,510.002098746339,Yuba
10007253,-99.18399664200584,Yarnaby
10116027,501.0020617096389,Yuba
10064106,-97.81299100008188,Karma
10158121,582.0023950399398,Yuba
10124440,891.0036666333099,Karma
10131649,1008.004148110411,Karma
10100116,678.0027900980741,Yuba
10119893,72.0002962936008,Karma
10066044,-94.05997555577794,Karma
10020293,1023.0042098382446,Yarnaby
10126639,1158.004765388746,Yuba
10141860,3.0000123455667,Karma
10021064,63.00025925690069,Yarnaby
10159166,561.0023086209729,Karma
10089182,-97.20398849393185,Karma
10012531,-97.93899151859569,Yarnaby
10060704,-97.0449878396168,Karma
10080408,-99.39099749384997,Yuba
10043124,978.004024654744,Yarnaby
10133235,486.0019999818053,Yuba
10056566,-90.03995901271855,Yuba
10071114,-97.7379906914427,Yuba
10114945,972.0039999636108,Yuba
10028715,300.00123455667,Yarnaby
10034887,327.0013456667703,Yarnaby
10005514,-97.05998790134464,Yarnaby
10076345,-99.28899707410068,Karma
10029363,447.0018394894383,Yarnaby
10005303,-99.63399849384086,Yarnaby
10125102,717.0029505904413,Karma
10112551,948.0039011990772,Yuba
10077112,-98.8839954074492,Yuba
10029774,663.0027283702407,Yarnaby
10009019,-97.41998938281264,Yarnaby
10130261,708.0029135537411,Yuba
10026316,12.0000493822668,Yarnaby
10090315,1104.0045431685455,Yuba
10024747,207.0008518441023,Yarnaby
10062766,-99.82299927161156,Yuba
10077168,-97.41998938281264,Karma
10038501,30.000123455667,Yarnaby
10129268,72.0002962936008,Karma
10158419,201.0008271529689,Yuba
10161141,33.000135801233704,Karma
10079482,-97.69599051860476,Karma
10009268,-97.62999024700233,Yarnaby
10088153,-97.63599027169344,Karma
10110516,357.0014691224373,Karma
10079302,-99.6219984444586,Karma
10048516,216.0008888808024,Yarnaby
10048559,648.0026666424072,Yarnaby
10024884,438.00180245273816,Yarnaby
10113053,90.000370367001,Karma
10137452,987.0040616914442,Yuba
10122445,366.0015061591374,Yuba
10013683,-97.0539878766535,Yarnaby
10005246,-98.34999320993832,Yarnaby
10110600,900.0037036700099,Karma
10125163,1161.0047777343127,Yuba
10138374,1065.0043826761785,Karma
10106631,456.0018765261384,Karma
10124763,591.0024320766398,Karma
10038486,105.0004320948345,Yarnaby
10154775,276.0011357921364,Yuba
10109768,54.0002222202006,Karma
10099145,1146.0047160064794,Karma
10070222,-98.00199177785258,Karma
10040741,882.0036295966097,Yarnaby
10154504,228.0009382630692,Yuba
10081999,-97.35698912355572,Yuba
10034892,498.0020493640722,Yarnaby
10057675,-97.32698900010008,Karma
10123205,891.0036666333099,Karma
10160785,552.0022715842728,Karma
10149533,456.0018765261384,Karma
10060329,-97.8369910988464,Yuba
10020320,1017.0041851471112,Yarnaby
10135991,144.0005925872016,Yuba
10114505,345.0014197401705,Karma
10109773,699.0028765170412,Yuba
10076049,-98.61699430869376,Karma
10029942,1050.0043209483451,Yarnaby
10098928,1059.004357985045,Yuba
10015549,-99.42999765434232,Yarnaby
10098732,777.0031975017753,Karma
10001742,-99.00399590127184,Yarnaby
10088693,-97.86699122230208,Karma
10014170,-98.08299211118288,Yarnaby
10044135,117.00048147710127,Yarnaby
10009685,-99.77799908642808,Yarnaby
10038407,534.0021975108725,Yarnaby
10075851,-99.57399824692952,Karma
10034697,3.0000123455667,Yarnaby
10112205,870.0035802143431,Yuba
10084223,-99.87699949383176,Yuba
10086924,-98.09499216056514,Karma
10150846,357.0014691224373,Karma
10020535,228.0009382630692,Yarnaby
10126000,1065.0043826761785,Karma
10031170,1032.0042468749448,Yarnaby
10157614,870.0035802143431,Karma
10022542,471.00193825397184,Yarnaby
10041655,783.0032221929088,Yarnaby
10036993,1035.0042592205116,Yarnaby
10065088,-97.77399083958952,Yuba
10028051,885.0036419421764,Yarnaby
10128005,465.00191356283847,Karma
10055727,-97.5219898025619,Yuba
10101570,927.0038147801102,Yuba
10012059,-98.16699245685876,Yarnaby
10101317,1167.004802425446,Yuba
10136430,633.0026049145737,Yuba
10072586,-98.4849937654888,Yuba
10018677,63.00025925690069,Yarnaby
10011599,-97.93899151859569,Yarnaby
10157243,1107.0045555141123,Yuba
10016575,-98.74299482720755,Yarnaby
10101402,543.0022345475727,Karma
10117870,231.0009506086359,Yuba
10086776,-98.58399417289252,Yuba
10102458,801.0032962663089,Yuba
10083862,-98.13699233340309,Karma
10084851,-97.74999074082496,Yuba
10053314,-99.74499895062684,Yuba
10031683,1008.004148110411,Yarnaby
10159964,420.001728379338,Karma
10118164,1053.0043332939117,Yuba
10091217,303.0012469022367,Yuba
10117824,1158.004765388746,Karma
10117887,660.002716024674,Yuba
10118561,276.0011357921364,Karma
10022529,900.0037036700099,Yarnaby
10016242,-97.91499141983114,Yarnaby
10147200,1197.0049258811132,Karma
10052406,90.000370367001,Yarnaby
10018991,813.0033456485756,Yarnaby
10117954,153.00062962390172,Karma
10072398,-97.16798834578503,Yuba
10003265,-99.60999839507632,Yarnaby
10011142,-97.48898966676067,Yarnaby
10042497,591.0024320766398,Yarnaby
10149379,1059.004357985045,Karma
10154422,849.003493795376,Karma
10133409,1173.0048271165797,Karma
10001946,-99.74199893828128,Yarnaby
10077594,-99.96099983950764,Karma
10035034,1101.004530822979,Yarnaby
10072858,-98.57799414820138,Karma
10032765,474.00195059953865,Yarnaby
10092295,777.0031975017753,Karma
10048241,702.0028888626078,Yarnaby
10159502,447.0018394894383,Yuba
10013845,-97.24898867911534,Yarnaby
10097941,603.0024814589067,Yuba
10093867,912.0037530522768,Yuba
10148522,1089.004481440712,Karma
10056744,-97.06598792603576,Karma
10089969,774.0031851562086,Yuba
10082145,-97.79499092600848,Karma
10122834,1170.004814771013,Yuba
10075666,-97.9449915432868,Yuba
10010054,-98.2149926543878,Yarnaby
10116666,216.0008888808024,Yuba
10160758,612.0025184956069,Yuba
10034831,204.0008394985356,Yarnaby
10131943,726.0029876271414,Karma
10011200,-98.43699356795976,Yarnaby
10101989,138.0005678960682,Yuba
10101453,234.00096295420255,Karma
10047076,228.0009382630692,Yarnaby
10022768,990.004074037011,Yarnaby
10104559,1089.004481440712,Karma
10106337,66.00027160246741,Yuba
10047132,303.0012469022367,Yarnaby
10030960,315.0012962845035,Yarnaby
10037033,645.0026542968404,Yarnaby
10124769,537.0022098564392,Karma
10038156,279.00114813770307,Yarnaby
10022346,711.0029258993078,Yarnaby
10118001,1188.0048888444132,Yuba
10081593,-98.51799390129004,Yuba
10000499,-98.06799204945504,Yarnaby
10026655,555.0022839298395,Yarnaby
10127372,369.0015185047041,Karma
10087258,-98.37999333339398,Yuba
10031227,33.000135801233704,Yarnaby
10027479,648.0026666424072,Yarnaby
10036580,411.0016913426379,Yarnaby
10004577,-98.13999234574864,Yarnaby
10130161,330.001358012337,Karma
10100746,915.0037653978436,Yuba
10052881,-98.1279922963664,Yuba
10107897,1029.004234529378,Karma
10079101,-99.92499969136084,Yuba
10097831,1080.0044444040118,Karma
10106257,69.0002839480341,Yuba
10030999,1044.0042962572115,Yarnaby
10104713,507.0020864007722,Karma
10146045,516.0021234374724,Karma
10050952,129.0005308593681,Yarnaby
10073657,-98.16699245685876,Karma
10012013,-97.098988061837,Yarnaby
10149067,714.0029382448746,Karma
10149535,387.0015925781043,Karma
10114986,627.0025802234402,Yuba
10047669,531.002185165306,Yarnaby
10095234,696.0028641714744,Karma
10048036,453.0018641805717,Yarnaby
10031390,1107.0045555141123,Yarnaby
10150918,891.0036666333099,Yuba
10082024,-98.09499216056514,Yuba
10050709,231.0009506086359,Yarnaby
10050209,495.0020370185055,Yarnaby
10071674,-99.96999987654434,Yuba
10082949,-97.65999037045798,Yuba
10071685,-99.48399787656253,Yuba
10112193,1116.0045925508125,Karma
10141517,231.0009506086359,Karma
10023093,810.003333303009,Yarnaby
10146130,999.0041110737112,Yuba
10021280,393.0016172692377,Yarnaby
10070250,-98.79699504942776,Karma
10015167,-99.2079967407704,Yarnaby
10031555,72.0002962936008,Yarnaby
10120377,618.0025431867401,Yuba
10038749,1032.0042468749448,Yarnaby
10141593,801.0032962663089,Karma
10092797,1050.0043209483451,Karma
10001440,-97.37498919762912,Yarnaby
10093641,846.0034814498093,Karma
10079461,-99.93399972839754,Yuba
10161688,945.0038888535104,Karma
10139798,981.0040370003107,Yuba
10005005,-99.97899991358103,Yarnaby
10065980,-97.79199091366291,Yuba
10067503,-97.3779892099747,Yuba
10116792,453.0018641805717,Karma
10100274,897.0036913244433,Yuba
10086378,-98.4669936914154,Karma
10084554,-98.1279922963664,Karma
10081477,-99.98499993827215,Karma
10161907,441.0018147983049,Yuba
10146669,216.0008888808024,Karma
10053224,-93.06997148174092,Yuba
10139136,888.0036542877432,Yuba
10060664,-97.30298890133554,Karma
10000014,-98.4849937654888,Yarnaby
10063942,-98.59599422227478,Yuba
10152600,708.0029135537411,Karma
10147102,603.0024814589067,Karma
10131811,555.0022839298395,Yuba
10072134,-99.0279960000364,Karma
10078134,-98.01399182723485,Yuba
10090773,171.0007036973019,Karma
10031945,951.003913544644,Yarnaby
10150475,54.0002222202006,Karma
10133020,753.0030987372417,Yuba
10001197,-99.26499697533616,Yarnaby
10148155,141.0005802416349,Karma
10121423,978.004024654744,Karma
10121799,564.0023209665396,Yuba
10012290,-98.15499240747648,Yarnaby
10017946,-99.31899719755636,Yarnaby
10085347,-98.59899423462036,Yuba
10002124,-98.68299458029622,Yarnaby
10121403,1161.0047777343127,Karma
10100391,207.0008518441023,Yuba
10078394,-99.16899658027802,Karma
10130645,3.0000123455667,Karma
10115633,204.0008394985356,Yuba
10028621,273.0011234465697,Yarnaby
10139785,270.00111110100295,Karma
10151242,318.0013086300702,Yuba
10052989,-99.44799772841571,Yuba
10081427,-99.89799958025073,Yuba
10158860,858.0035308320762,Karma
10028213,1020.004197492678,Yarnaby
10107998,45.0001851835005,Karma
10028013,939.0038641623772,Yarnaby
10046144,918.00377774341,Yarnaby
10134274,225.00092591750249,Yuba
10146746,825.0033950308425,Karma
10041221,909.00374070671,Yarnaby
10162807,21.000086418966895,Karma
10064117,-98.47599372845212,Karma
10008681,-98.58399417289252,Yarnaby
10042743,438.00180245273816,Yarnaby
10127700,750.003086391675,Karma
10034609,168.00069135173518,Yarnaby
10069572,-98.50899386425336,Yuba
10014490,-98.71899472844302,Yarnaby
10148929,897.0036913244433,Karma
10090489,174.0007160428686,Yuba
10159284,1005.0041357648444,Yuba
10072086,-98.07999209883732,Karma
10042997,852.0035061409428,Yarnaby
10054893,-97.2339886173875,Karma
10008647,-98.17899250624102,Yarnaby
10042978,1053.0043332939117,Yarnaby
10151373,381.00156788697086,Karma
10037076,558.0022962754061,Yarnaby
10152401,534.0021975108725,Karma
10128690,1002.0041234192778,Yuba
10072099,-99.91299964197856,Yuba
10003932,-99.81399923457488,Yarnaby
10002570,-99.08499623460216,Yarnaby
10017764,-97.41998938281264,Yarnaby
10099364,102.0004197492678,Yuba
10140897,279.00114813770307,Karma
10130266,522.0021481286058,Karma
10122790,441.0018147983049,Karma
10022926,852.0035061409428,Yarnaby
10040845,165.0006790061685,Yarnaby
10146148,1062.004370330612,Karma
10128249,252.0010370276028,Karma
10102360,543.0022345475727,Karma
10068884,-98.16399244451318,Karma
10069614,-99.24699690126276,Yuba
10054543,-97.28498882726214,Karma
10049077,375.0015431958375,Yarnaby
10009570,-99.43599767903346,Yarnaby
10157782,654.0026913335406,Karma
10116577,234.00096295420255,Yuba
10133923,123.00050616823472,Karma
10036091,447.0018394894383,Yarnaby
10085968,-97.28498882726214,Yuba
10002360,-97.68099045687694,Yarnaby
10075545,-97.83399108650084,Karma
10049613,987.0040616914442,Yarnaby
10066518,-99.60999839507632,Yuba
10009251,-97.74099070378828,Yarnaby
10081656,-97.68999049391364,Karma
10098109,1062.004370330612,Yuba
10058083,-99.9639998518532,Karma
10158858,357.0014691224373,Karma
10130504,36.0001481468004,Karma
10027507,252.0010370276028,Yarnaby
10059291,-98.01099181488928,Yuba
10059287,-97.69899053095034,Karma
10007963,-99.20199671607926,Yarnaby
10147552,15.0000617278335,Karma
10063137,-92.55996938299458,Karma
10151878,717.0029505904413,Karma
10146440,504.0020740552055,Karma
10016362,-98.24199276549793,Yarnaby
10005011,-97.16498833343948,Yarnaby
10057752,-98.4879937778344,Karma
10032822,894.0036789788766,Yarnaby
10121819,465.00191356283847,Yuba
10118334,633.0026049145737,Karma
10102175,99.00040740370108,Karma
10120709,639.002629605707,Yuba
10030700,735.0030246638415,Yarnaby
10048740,915.0037653978436,Yarnaby
10076399,-99.0369960370731,Yuba
10006697,-97.4949896914518,Yarnaby
10156317,675.0027777525074,Karma
10073001,-98.70099465436962,Yuba
10016736,-98.63199437042158,Yarnaby
10120780,51.000209874633896,Yuba
10076929,-99.69099872840664,Yuba
10081966,-97.4049893210848,Yuba
10097933,819.0033703397091,Yuba
10053111,-99.1359964444768,Yuba
10016468,-99.52299803705488,Yarnaby
10068607,-99.86799945679506,Karma
10082327,-98.65899448153168,Karma
10077658,-88.14995123501154,Karma
10060419,-99.24999691360831,Karma
10102994,1149.0047283520462,Karma
10162523,24.0000987645336,Yuba
10024307,321.0013209756369,Yarnaby
10133302,687.0028271347743,Karma
10111703,606.0024938044734,Yuba
10053754,-97.28498882726214,Yuba
10073850,-98.67399454325952,Karma
10026954,537.0022098564392,Yarnaby
10117309,798.0032839207421,Yuba
10092107,321.0013209756369,Karma
10047146,210.000864189669,Yarnaby
10161733,180.000740734002,Yuba
10136348,93.0003827125677,Karma
10065857,-97.3329890247912,Karma
10160568,60.000246911334,Karma
10143347,504.0020740552055,Yuba
10028565,492.0020246729388,Yarnaby
10033567,639.002629605707,Yarnaby
10101745,750.003086391675,Karma
10043290,102.0004197492678,Yarnaby
10147213,276.0011357921364,Karma
10063934,-99.6939987407522,Yuba
10005507,-99.07899620991104,Yarnaby
10100595,996.0040987281444,Karma
10083179,-97.85199116057424,Karma
10096346,15.0000617278335,Karma
10036534,1083.0044567495786,Yarnaby
10039928,0.0,Yarnaby
10150613,438.00180245273816,Karma
10037077,267.00109875543626,Yarnaby
10117762,261.0010740643029,Yuba
10008669,-99.76899904939135,Yarnaby
10102737,126.00051851380138,Yuba
10001486,-97.54298988898088,Yarnaby
10124488,897.0036913244433,Karma
10046853,582.0023950399398,Yarnaby
10020295,27.0001111101003,Yarnaby
10061556,-92.97997111137391,Yuba
10158013,1062.004370330612,Karma
10091956,1035.0042592205116,Karma
10160449,1083.0044567495786,Yuba
10074313,-95.73998246929528,Yuba
10027992,36.0001481468004,Yarnaby
10018890,1041.004283911645,Yarnaby
10052061,39.00016049236709,Yarnaby
10027072,168.00069135173518,Yarnaby
10153922,456.0018765261384,Yuba
10124679,132.0005432049348,Karma
10142496,462.0019012172718,Karma
10097703,711.0029258993078,Karma
10111987,327.0013456667703,Karma
10105160,999.0041110737112,Karma
10091515,357.0014691224373,Karma
10035690,1104.0045431685455,Yarnaby
10080297,-98.29899300006367,Yuba
10069591,-98.33799316055604,Yuba
10089600,1062.004370330612,Karma
10097593,441.0018147983049,Karma
10037753,738.0030370094082,Yarnaby
10022160,405.0016666515045,Yarnaby
10131242,789.003246884042,Karma
10150876,132.0005432049348,Karma
10055868,-98.08299211118288,Yuba
10041353,972.0039999636108,Yarnaby
10100480,39.00016049236709,Karma
10107138,171.0007036973019,Yuba
10055906,-97.2969888766444,Yuba
10055334,-99.4689978148347,Karma
10043548,156.00064196946838,Yarnaby
10071493,-99.66999864198766,Karma
10061212,-99.5679982222384,Yuba
10059975,-98.42499351857748,Yuba
10015816,-97.548989913672,Yarnaby
10025286,1113.0045802052457,Yarnaby
10068755,-99.29199708644626,Yuba
10138070,90.000370367001,Karma
10152697,207.0008518441023,Karma
10040871,915.0037653978436,Yarnaby
10030954,822.0033826852758,Yarnaby
10122898,1008.004148110411,Yuba
10144960,225.00092591750249,Yuba
10045781,429.0017654160381,Yarnaby
10050989,468.0019259084052,Yarnaby
10077426,-97.92099144452229,Yuba
10067605,-98.10999222229296,Yuba
10010220,-97.49198967910624,Yarnaby
10097471,1155.004753043179,Yuba
10144297,519.0021357830391,Yuba
10017417,-97.6209902099656,Yarnaby
10078408,-96.66998629642096,Yuba
10032951,750.003086391675,Yarnaby
10043411,408.0016789970712,Yarnaby
10091504,786.0032345384755,Karma
10092652,840.003456758676,Yuba
10061123,-98.51499388894447,Yuba
10016563,-97.60599014823778,Yarnaby
10131275,228.0009382630692,Yuba
10032893,69.0002839480341,Yarnaby
10138826,492.0020246729388,Karma
10044412,732.0030123182748,Yarnaby
10014775,-97.1349882099838,Yarnaby
10061246,-99.78099909877363,Karma
10008346,-99.09999629633,Yarnaby
10135202,360.001481468004,Yuba
10073192,-97.64799032107572,Karma
10046356,546.0022468931394,Yarnaby
10084308,-99.19599669138812,Karma
10130562,81.0003333303009,Karma
10155033,309.00127159337006,Karma
10082661,-98.88699541979476,Yuba
10008318,-97.54598990132644,Yarnaby
10072703,-96.51998567914262,Yuba
10134082,1047.0043086027783,Karma
10001171,-97.278988802571,Yarnaby
10030213,240.000987645336,Yarnaby
10142876,201.0008271529689,Yuba
10053265,-99.4959979259448,Yuba
10060847,-99.7839991111192,Yuba
10129028,645.0026542968404,Karma
10061477,-98.79999506177332,Yuba
10113414,588.0024197310731,Karma
10135639,687.0028271347743,Yuba
10129517,882.0036295966097,Yuba
10096503,573.0023580032397,Yuba
10111459,711.0029258993078,Karma
10092436,1080.0044444040118,Karma
10058703,-99.24699690126276,Yuba
10139459,234.00096295420255,Karma
10032729,741.0030493549749,Yarnaby
10067318,-98.77599496300878,Yuba
10144214,459.001888871705,Yuba
10086585,-97.2429886544242,Yuba
10110597,1185.0048764988464,Yuba
10019868,408.0016789970712,Yarnaby
10132251,579.0023826943731,Karma
10061970,-97.75299075317054,Yuba
10123063,294.00120986553657,Karma
10060155,-99.65499858025984,Yuba
10077347,-99.98799995061772,Karma
10005261,-99.20499672842485,Yarnaby
10150048,303.0012469022367,Yuba
10009093,-97.30298890133554,Yarnaby
10060101,-88.11995111155586,Karma
10088930,-99.23799686422606,Yuba
10023154,720.002962936008,Yarnaby
10134592,525.0021604741726,Yuba
10096087,600.00246911334,Karma
10136541,1128.0046419330793,Yuba
10054520,-98.52099391363562,Yuba
10088419,-99.37599743212212,Karma
10032854,9.0000370367001,Yarnaby
10144744,909.00374070671,Yuba
10096105,549.0022592387061,Yuba
10072933,-99.8469993703761,Yuba
10034064,603.0024814589067,Yarnaby
10117298,915.0037653978436,Karma
10106444,726.0029876271414,Karma
10038901,279.00114813770307,Yarnaby
10098281,189.0007777707021,Karma
10025566,345.0014197401705,Yarnaby
10059102,-97.61499018527448,Yuba
10105415,1065.0043826761785,Karma
10077814,-98.40999345684963,Yuba
10111072,444.0018271438716,Yuba
10159640,1125.0046295875125,Karma
10045591,3.0000123455667,Yarnaby
10161990,9.0000370367001,Karma
10118149,615.0025308411736,Yuba
10045538,735.0030246638415,Yarnaby
10092621,510.002098746339,Karma
10125546,420.001728379338,Karma
10053393,-98.83599520992011,Yuba
10161233,423.0017407249047,Karma
10112982,906.0037283611434,Karma
10053440,-97.11998814825596,Karma
10068355,-97.47098959268727,Karma
10001070,-99.9189996666697,Yarnaby
10048316,1044.0042962572115,Yarnaby
10013800,-98.52699393832675,Yarnaby
10095933,1026.0042221838114,Yuba
10148885,510.002098746339,Karma
10032757,1098.004518477412,Yarnaby
10087989,-97.14698825936608,Yuba
10017649,-97.85799118526538,Yarnaby
10108120,24.0000987645336,Karma
10092421,852.0035061409428,Karma
10149763,462.0019012172718,Karma
10028313,276.0011357921364,Yarnaby
10063259,-99.9369997407431,Yuba
10095163,1101.004530822979,Karma
10063252,-99.8289992963027,Karma
10121264,528.0021728197393,Yuba
10126044,162.0006666606018,Karma
10126991,570.002345657673,Yuba
10147619,1092.0044937862788,Karma
10006630,-97.41098934577592,Yarnaby
10100450,396.0016296148044,Yuba
10041018,786.0032345384755,Yarnaby
10000528,-99.16899658027802,Yarnaby
10079612,-99.41799760496006,Karma
10086610,-99.9189996666697,Karma
10149702,1035.0042592205116,Yuba
10120185,1041.004283911645,Karma
10149298,567.0023333121063,Yuba
10035619,87.0003580214343,Yarnaby
10037967,354.0014567768705,Yarnaby
10089996,858.0035308320762,Karma
10002959,-99.7749990740825,Yarnaby
10032413,453.0018641805717,Yarnaby
10091824,423.0017407249047,Yuba
10153718,120.000493822668,Yuba
10049755,756.0031110828083,Yarnaby
10004121,-99.48699788890808,Yarnaby
10081560,-99.79599916050148,Yuba
10157003,303.0012469022367,Karma
10027263,1089.004481440712,Yarnaby
10083662,-97.2879888396077,Karma
10083735,-97.51898979021634,Karma
10140332,135.00055555050147,Karma
10050148,303.0012469022367,Yarnaby
10153990,930.0038271256768,Karma
10142297,1005.0041357648444,Yuba
10154389,1164.0047900798795,Karma
10075181,-99.13299643213122,Karma
